nina hoss,妮娜·霍斯,nī nà · huò sī
christian gentner,克里斯蒂安·根特纳,kè lǐ sī dì ān · gēn tè nà
felix hoffmann,费利克斯·霍夫曼,fèi lì kè sī · huò fū màn
rudolf dassler,鲁道夫·达斯勒,lǔ dào fū · dá sī lè
gerhard herzberg,格哈德·赫茨贝格,gé hā dé · hè cí bèi gé
hans fischer,汉斯·菲舍尔,hàn sī · fēi shè ěr
johann deisenhofer,约翰·戴森霍费尔,yuē hàn · dài sēn huò fèi ěr
friedrich bergius,弗里德里希·贝吉乌斯,fú lǐ dé lǐ xī · bèi jí wū sī
hans von eulerchelpin,汉斯·冯·奥伊勒切尔平,hàn sī · féng · ào yī lè qiè ěr píng
philipp naruhn,菲利普·纳鲁恩,fēi lì pǔ · nà lǔ ēn
angela schanelec,安姬拉·夏纳莱克,ān jī lā · xià nà lái kè
stefan pfeiffer,斯特凡·普法伊费尔,sī tè fán · pǔ fǎ yī fèi ěr
jürgen hehn,汉斯于尔根·黑恩,hàn sī yú ěr gēn · hēi ēn
ernst deutsch,厄恩斯特·多伊奇,è ēn sī tè · duō yī qí
hanns jana,汉斯·雅纳,hàn sī · yǎ nà
hermann graf,赫尔曼·格拉夫,hè ěr màn · gé lā fū
martin bangemann,马丁·班格曼,mǎ dīng · bān gé màn
gisela mauermayer,吉塞拉·毛厄迈尔,jí sāi lā · máo è mài ěr
otto diels,奥托·迪尔斯,ào tuō · dí ěr sī
karl ziegler,卡尔·齐格勒,kǎ ěr · qí gé lè
robert huber,罗伯特·胡贝尔,luó bǎi tè · hú bèi ěr
otto strasser,奥托·施特拉塞尔,ào tuō · shī tè lā sāi ěr
wilhelm schott,威廉·硕特,wēi lián · shuò tè
alfred naujocks,阿尔弗雷德·诺约克斯,ā ěr fú léi dé · nuò yuē kè sī
toni eggert,托尼·埃格特,tuō ní · āi gé tè
andreas wank,安德烈亚斯·旺克,ān dé liè yà sī · wàng kè
johannes rydzek,约翰内斯·里策克,yuē hàn nèi sī · lǐ cè kè
ludwig lachmann,路德维希·拉赫曼,lù dé wéi xī · lā hè màn
klabund,克拉邦德,kè lā bāng dé
reinhart koselleck,莱因哈特·科塞莱克,lái yīn hā tè · kē sāi lái kè
rolfdieter amend,罗尔夫迪特尔·阿门德,luó ěr fū dí tè ěr · ā mén dé
frido frey,弗里多·弗雷,fú lǐ duō · fú léi
rafael nickel,拉斐尔·尼克尔,lā fěi ěr · ní kè ěr
jana henke,雅娜·亨克,yǎ nà · hēng kè
rudolf scharping,鲁道夫·沙尔平,lǔ dào fū · shā ěr píng
erich hückel,埃里希·休克尔,āi lǐ xī · xiū kè ěr
reiner gies,赖纳·吉斯,lài nà · jí sī
frankwalter steinmeier,弗兰克瓦尔特·施泰因迈尔,fú lán kè wǎ ěr tè · shī tài yīn mài ěr
hermann neuberger,赫尔曼·诺伊贝格尔,hè ěr màn · nuò yī bèi gé ěr
mathias rust,马蒂亚斯·鲁斯特,mǎ dì yà sī · lǔ sī tè
georg bednorz,约翰内斯·贝德诺尔茨,yuē hàn nèi sī · bèi dé nuò ěr cí
ludwig prandtl,路德维希·普朗特,lù dé wéi xī · pǔ lǎng tè
jawed karim,贾德·卡林姆,jiǎ dé · kǎ lín mǔ
wolfhart zimmermann,沃尔夫哈特·齐默尔曼,wò ěr fū hā tè · qí mò ěr màn
hanshermann hoppe,汉斯赫尔曼·霍普,hàn sī hè ěr màn · huò pǔ
fabian hambüchen,法比安·汉布钦,fǎ bǐ ān · hàn bù qīn
albrecht behmel,阿尔布雷希特·贝姆,ā ěr bù léi xī tè · bèi mǔ
marco huck,马尔科·胡克,mǎ ěr kē · hú kè
michael sanderling,米夏埃尔·桑德林,mǐ xià āi ěr · sāng dé lín
carsten keller,卡斯滕·凯勒,kǎ sī téng · kǎi lè
nadja auermann,娜嘉·奥尔曼,nà jiā · ào ěr màn
franz ziehl,弗朗茨·齐尔,fú lǎng cí · qí ěr
oskar minkowski,奥斯卡·闵可夫斯基,ào sī kǎ · mǐn kě fū sī jī
albrecht wolfgang,阿尔布雷希特·沃夫冈,ā ěr bù léi xī tè · wò fū gāng
klaus schwab,克劳斯·施瓦布,kè láo sī · shī wǎ bù
matthias ettrich,马蒂亚斯·埃特里希,mǎ dì yà sī · āi tè lǐ xī
friedrich naumann,弗里德里希·瑙曼,fú lǐ dé lǐ xī · nǎo màn
max delbrück,马克斯·德尔布吕克,mǎ kè sī · dé ěr bù lǚ kè
kurt eichhorn,库特·艾希霍恩,kù tè · ài xī huò ēn
jürgen ehlers,于尔根·埃勒斯,yú ěr gēn · āi lè sī
august köhler,奥古斯特·科勒,ào gǔ sī tè · kē lè
philipp ernst,菲利普·恩斯特,fēi lì pǔ · ēn sī tè
philipp ludwig statius müller,菲利普·路德维希·施塔蒂乌斯·米勒,fēi lì pǔ · lù dé wéi xī · shī tǎ dì wū sī · mǐ lè
gregor schwartzbostunitsch,格雷戈尔·施瓦茨博斯图尼奇,gé léi gē ěr · shī wǎ cí bó sī tú ní qí
uwe boll,乌维·鲍尔,wū wéi · bào ěr
wolfhart pannenberg,沃尔夫哈特·潘能伯格,wò ěr fū hā tè · pān néng bǎi gé
julian schieber,尤利安·席贝尔,yóu lì ān · xí bèi ěr
ferdinand tille,斐迪南·蒂勒,fěi dí nán · dì lè
georg carl friedrich kunowski,格奥尔格·卡尔·弗里德里希·库诺夫斯基,gé ào ěr gé · kǎ ěr · fú lǐ dé lǐ xī · kù nuò fū sī jī
friedrich august,腓特烈·奥古斯特,féi tè liè · ào gǔ sī tè
friedrich anton,腓特烈·安东,féi tè liè · ān dōng
ludwig heinrich,路德维希·海因里希,lù dé wéi xī · hǎi yīn lǐ xī
jürgen aschoff,尤金·阿绍夫,yóu jīn · ā shào fū
karl lagerfeld,卡尔·拉格斐,kǎ ěr · lā gé fěi
bernhard schlink,本哈德·施林克,běn hā dé · shī lín kè
anton raphael mengs,安东·拉斐尔·门斯,ān dōng · lā fěi ěr · mén sī
claudia schiffer,歌地亚·雪花,gē dì yà · xuě huā
nastassja kinski,娜妲莎·金斯基,nà dá shā · jīn sī jī
karlheinz hopp,卡尔海因茨·霍普,kǎ ěr hǎi yīn cí · huò pǔ
timo glock,提摩·格洛克,tí mó · gé luò kè
max wolf,马克斯·沃尔夫,mǎ kè sī · wò ěr fū
martin lanig,马丁·拉尼希,mǎ dīng · lā ní xī
gerhard hetz,格哈德·黑茨,gé hā dé · hēi cí
heinzharald frentzen,海因茨哈拉尔德·弗伦岑,hǎi yīn cí hā lā ěr dé · fú lún cén
ernst jünger,恩斯特·荣格,ēn sī tè · róng gé
peter behrens,彼得·贝伦斯,bǐ dé · bèi lún sī
moritz von sachsen,莫里斯·德·萨克斯,mò lǐ sī · dé · sà kè sī
andré lotterer,安德烈·洛特尔,ān dé liè · luò tè ěr
armin veh,阿明·费,ā míng · fèi
rudolf schmidt,鲁道夫·施密特,lǔ dào fū · shī mì tè
otto kumm,奥托·库姆,ào tuō · kù mǔ
jürgen hingsen,于尔根·兴森,yú ěr gēn · xīng sēn
steffen driesen,斯特芬·德里森,sī tè fēn · dé lǐ sēn
karl von graffen,卡尔·冯·格拉芬,kǎ ěr · féng · gé lā fēn
bruno taut,布鲁诺·陶特,bù lǔ nuò · táo tè
christophorus clavius,克里斯托佛·克拉乌,kè lǐ sī tuō fó · kè lā wū
thomas demand,托马斯·德曼,tuō mǎ sī · dé màn
erich mendelsohn,埃里希·门德尔松,āi lǐ xī · mén dé ěr sōng
karl richter,卡尔·李希特,kǎ ěr · lǐ xī tè
thomas ulrich,托马斯·乌尔里希,tuō mǎ sī · wū ěr lǐ xī
kerstin kowalski,克斯廷·科瓦尔斯基,kè sī tíng · kē wǎ ěr sī jī
harry boldt,哈里·博尔特,hā lǐ · bó ěr tè
erich rudorffer,埃里希·鲁道弗,āi lǐ xī · lǔ dào fú
oskarheinrich bär,亨里希·巴尔,hēng lǐ xī · bā ěr
conrad böcker,康拉德·伯克尔,kāng lā dé · bǎi kè ěr
paul mattick,保罗·马蒂克,bǎo luó · mǎ dì kè
eugen goldstein,欧根·戈尔德斯坦,ōu gēn · gē ěr dé sī tǎn
philipp boy,菲利普·博伊,fēi lì pǔ · bó yī
petra dallmann,彼得拉·达尔曼,bǐ dé lā · dá ěr màn
tim borowski,蒂姆·博罗夫斯基,dì mǔ · bó luó fū sī jī
adolf dassler,阿道夫·达斯勒,ā dào fū · dá sī lè
hagen kleinert,哈根·克莱纳特,hā gēn · kè lái nà tè
edith stein,埃迪特·施泰因,āi dí tè · shī tài yīn
karl haushofer,卡尔·豪斯霍弗尔,kǎ ěr · háo sī huò fú ěr
peter fechter,彼得·费希特尔之死,bǐ dé · fèi xī tè ěr zhī sǐ
rainer schüttler,莱纳·舒特勒,lái nà · shū tè lè
theodor lessing,特奥多尔·莱辛,tè ào duō ěr · lái xīn
harald zur hausen,哈拉尔德·楚尔·豪森,hā lā ěr dé · chǔ ěr · háo sēn
klaus bittner,克劳斯·比特纳,kè láo sī · bǐ tè nà
werner schroer,沃纳·施罗尔,wò nà · shī luó ěr
daniel cohnbendit,丹尼尔·孔本迪,dān ní ěr · kǒng běn dí
gottfried böhm,哥特佛莱德·伯姆,gē tè fó lái dé · bǎi mǔ
karl mannheim,卡尔·曼海姆,kǎ ěr · màn hǎi mǔ
max horkheimer,麦克斯·霍克海默,mài kè sī · huò kè hǎi mò
andreas wels,安德烈亚斯·韦尔斯,ān dé liè yà sī · wéi ěr sī
nicolas kiefer,尼古拉斯·基弗,ní gǔ lā sī · jī fú
maximilian arndt,马克西米利安·阿恩特,mǎ kè xī mǐ lì ān · ā ēn tè
christopher kas,克里斯多夫·卡斯,kè lǐ sī duō fū · kǎ sī
erich pommer,艾里奇·鲍默,ài lǐ qí · bào mò
richard ruoff,理查德·鲁奥夫,lǐ chá dé · lǔ ào fū
alina astafei,阿林娜·阿斯塔费伊,ā lín nà · ā sī tǎ fèi yī
gerd binnig,格尔德·宾宁,gé ěr dé · bīn níng
gerhard heer,格哈德·黑尔,gé hā dé · hēi ěr
günter mittag,君特·米塔格,jūn tè · mǐ tǎ gé
friedrich kellner,弗里德里希·克尔纳,fú lǐ dé lǐ xī · kè ěr nà
christoph waltz,克里斯托弗·瓦尔兹,kè lǐ sī tuō fú · wǎ ěr zī
otto adam,奥托·亚当,ào tuō · yà dāng
peter nocke,彼得·诺克,bǐ dé · nuò kè
johannes steinhoff,约翰内斯·施坦因霍夫,yuē hàn nèi sī · shī tǎn yīn huò fū
johann albrecht,约翰·阿尔布雷希特,yuē hàn · ā ěr bù léi xī tè
claudia losch,克劳迪娅·洛施,kè láo dí yà · luò shī
hans tietmeyer,汉斯·蒂特迈尔,hàn sī · dì tè mài ěr
manfred kurzer,曼弗雷德·库尔策,màn fú léi dé · kù ěr cè
heiko schwartz,海科·施瓦茨,hǎi kē · shī wǎ cí
joseph weizenbaum,约瑟夫·维森鲍姆,yuē sè fū · wéi sēn bào mǔ
marcel nguyen,马塞尔·阮,mǎ sāi ěr · ruǎn
mohamed zidan,模罕默德·施丹,mó hǎn mò dé · shī dān
franz boas,法兰兹·鲍亚士,fǎ lán zī · bào yà shì
andreas baader,安德烈亚斯·巴德尔,ān dé liè yà sī · bā dé ěr
baldur von schirach,巴尔杜尔·冯·席拉赫,bā ěr dù ěr · féng · xí lā hè
johann tetzel,若望·特次勒,ruò wàng · tè cì lè
bernd kannenberg,贝恩德·坎嫩贝格,bèi ēn dé · kǎn nèn bèi gé
jürgen mayer,于尔根·迈尔,yú ěr gēn · mài ěr
hans hut,汉斯·胡特,hàn sī · hú tè
kurt tank,库尔特·谭克,kù ěr tè · tán kè
karl löwith,卡尔·洛维特,kǎ ěr · luò wéi tè
josef fischer,约瑟夫·费舍尔,yuē sè fū · fèi shè ěr
ilke wyludda,伊尔克·维卢达,yī ěr kè · wéi lú dá
eugen ott,尤金·奥特,yóu jīn · ào tè
nick heidfeld,尼克·海费尔德,ní kè · hǎi fèi ěr dé
karl arnold,卡尔·阿诺德,kǎ ěr · ā nuò dé
norbert elias,诺博特·伊里亚思,nuò bó tè · yī lǐ yà sī
wilhelm wundt,威廉·冯特,wēi lián · féng tè
wilhelm frick,威廉·弗里克,wēi lián · fú lǐ kè
nuri şahin,纽尼·沙轩,niǔ ní · shā xuān
karl liebknecht,卡尔·李卜克内西,kǎ ěr · lǐ bǔ kè nèi xī
eduard meyer,爱德华·迈尔,ài dé huá · mài ěr
rudolf heß,鲁道夫·赫斯,lǔ dào fū · hè sī
henning von holtzendorff,亨宁·冯·霍尔岑多夫,hēng níng · féng · huò ěr cén duō fū
august von mackensen,奥古斯特·冯·马肯森,ào gǔ sī tè · féng · mǎ kěn sēn
ludwig rudolf,路德维希·鲁道夫,lù dé wéi xī · lǔ dào fū
august sander,奥古斯特·桑德,ào gǔ sī tè · sāng dé
ludwig guttmann,路德维希·古特曼,lù dé wéi xī · gǔ tè màn
clara zetkin,克拉拉·蔡特金,kè lā lā · cài tè jīn
nico rosberg,尼科·罗斯伯格,ní kē · luó sī bǎi gé
hans werner henze,汉斯·维尔纳·亨策,hàn sī · wéi ěr nà · hēng cè
karltheodor zu guttenberg,卡尔特奥多尔·楚·古滕贝格,kǎ ěr tè ào duō ěr · chǔ · gǔ téng bèi gé
jenny erpenbeck,燕妮·埃彭贝克,yàn nī · āi péng bèi kè
heinrich cunow,海因里希·库诺,hǎi yīn lǐ xī · kù nuò
andreas umland,安德烈亚斯·乌姆兰德,ān dé liè yà sī · wū mǔ lán dé
friedrich neelsen,弗里德里希·尼尔森,fú lǐ dé lǐ xī · ní ěr sēn
thomas lurz,托马斯·卢尔茨,tuō mǎ sī · lú ěr cí
walter gotell,华特·戈泰,huá tè · gē tài
steffen fetzner,斯特芬·费茨纳,sī tè fēn · fèi cí nà
tomasz wałdoch,托马什·瓦乌多赫,tuō mǎ shén · wǎ wū duō hè
martina ertl,马丁娜·埃特尔伦茨,mǎ dīng nà · āi tè ěr lún cí
otto hofmann,奥托·霍夫曼,ào tuō · huò fū màn
erika mann,艾莉卡·曼,ài lì kǎ · màn
meret oppenheim,梅雷特·奥本海姆,méi léi tè · ào běn hǎi mǔ
jens böhrnsen,延斯·伯恩森,yán sī · bǎi ēn sēn
ralf schumacher,拉夫·舒马赫,lā fū · shū mǎ hè
markus winkelhock,马库斯·温克霍克,mǎ kù sī · wēn kè huò kè
arnold gehlen,阿尔诺德·盖伦,ā ěr nuò dé · gài lún
friedrich adolf,腓特烈·阿道夫,féi tè liè · ā dào fū
w g sebald,温弗里德·格奥尔格·泽巴尔德,wēn fú lǐ dé · gé ào ěr gé · zé bā ěr dé
ralf dahrendorf,拉尔夫·达伦多夫,lā ěr fū · dá lún duō fū
hans stille,汉斯·施蒂勒,hàn sī · shī dì lè
hermann simon,赫曼·西蒙,hè màn · xī méng
horst hoeck,霍斯特·赫克,huò sī tè · hè kè
mark pinger,马克·平格,mǎ kè · píng gé
siegfried müller,西格弗里德·米勒,xī gé fú lǐ dé · mǐ lè
rosi mittermaier,罗西·米特迈尔,luó xī · mǐ tè mài ěr
eugen fink,奥伊根·芬克,ào yī gēn · fēn kè
steffi kräker,施特菲·克雷克,shī tè fēi · kè léi kè
rudolf höß,鲁道夫·霍斯,lǔ dào fū · huò sī
julius streicher,尤利乌斯·施特莱彻,yóu lì wū sī · shī tè lái chè
mayer amschel rothschild,迈尔·阿姆谢尔·罗斯柴尔德,mài ěr · ā mǔ xiè ěr · luó sī chái ěr dé
meike freitag,迈克·弗赖塔格,mài kè · fú lài tǎ gé
michael gahler,迈克尔·盖勒,mài kè ěr · gài lè
moses mendelssohn,摩西·门德尔松,mó xī · mén dé ěr sōng
falk hoffmann,法尔克·霍夫曼,fǎ ěr kè · huò fū màn
helmuth rilling,海慕特·瑞霖,hǎi mù tè · ruì lín
detlef schrempf,德特勒夫·施伦普夫,dé tè lè fū · shī lún pǔ fū
ermin bičakčić,埃尔明·比卡契奇,āi ěr míng · bǐ kǎ qì qí
sylvia nasar,西尔维亚·娜萨,xī ěr wéi yà · nà sà
heinrich rickert,海因里希·李凯尔特,hǎi yīn lǐ xī · lǐ kǎi ěr tè
briana banks,布莉安娜·班克斯,bù lì ān nà · bān kè sī
jakob böhme,雅各·波墨,yǎ gè · bō mò
helga mees,黑尔佳·福尔茨梅斯,hēi ěr jiā · fú ěr cí méi sī
oliver grau,奥列弗·格劳,ào liè fú · gé láo
nikolaus pevsner,尼古拉斯·佩夫斯纳,ní gǔ lā sī · pèi fū sī nà
wilhelm von gloeden,威廉·冯·格鲁登,wēi lián · féng · gé lǔ dēng
wolfgang rihm,沃尔夫冈·里姆,wò ěr fū gāng · lǐ mǔ
karl wilhelm reinmuth,卡尔·威廉·莱因穆特,kǎ ěr · wēi lián · lái yīn mù tè
roman lob,柯曼·洛勃,kē màn · luò bó
udo kier,乌多·基尔,wū duō · jī ěr
erich kamke,艾里希·卡姆克,ài lǐ xī · kǎ mǔ kè
hugo preuß,雨果·普鲁斯,yǔ guǒ · pǔ lǔ sī
fritz fischer,弗里茨·费歇尔,fú lǐ cí · fèi xiē ěr
walther meißner,瓦尔特·迈斯纳,wǎ ěr tè · mài sī nà
richard röstel,里夏德·罗施特尔,lǐ xià dé · luó shī tè ěr
theodore levitt,西奥多·莱维特,xī ào duō · lái wéi tè
oceana,奥希阿纳,ào xī ā nà
richard kruspe,理查德·克鲁斯帕,lǐ chá dé · kè lǔ sī pà
katrin apel,卡特琳·阿佩尔,kǎ tè lín · ā pèi ěr
dieter thoma,迪特尔·托马,dí tè ěr · tuō mǎ
meryem uzerli,玛丽亚姆·乌扎里,mǎ lì yà mǔ · wū zhā lǐ
pascal wehrlein,帕斯卡·韦亚连,pà sī kǎ · wéi yà lián
maria koepcke,玛丽亚·克普克,mǎ lì yà · kè pǔ kè
alexander dobrindt,亚历山大·杜布林德,yà lì shān dà · dù bù lín dé
chris kaman,克里斯·卡曼,kè lǐ sī · kǎ màn
dietrich fischerdieskau,迪特里希·菲舍尔迪斯考,dí tè lǐ xī · fēi shè ěr dí sī kǎo
manfred weber,曼弗雷德·韦伯,màn fú léi dé · wéi bǎi
stefanie böhler,斯特凡妮·伯勒尔,sī tè fán nī · bǎi lè ěr
erich mühsam,埃里希·米萨姆,āi lǐ xī · mǐ sà mǔ
gustav landauer,古斯塔夫·兰道尔,gǔ sī tǎ fū · lán dào ěr
rudolf peierls,鲁道夫·佩尔斯,lǔ dào fū · pèi ěr sī
carl adam petri,卡尔·亚当·佩特里,kǎ ěr · yà dāng · pèi tè lǐ
christian lindner,克里斯蒂安·林德纳,kè lǐ sī dì ān · lín dé nà
kurt hensel,库尔特·亨泽尔,kù ěr tè · hēng zé ěr
fatih akin,法提·阿金,fǎ tí · ā jīn
friedrich hirzebruch,弗里德里希·希策布鲁赫,fú lǐ dé lǐ xī · xī cè bù lǔ hè
walther gerlach,瓦尔特·格拉赫,wǎ ěr tè · gé lā hè
henricus martellus germanus,亨利克斯·马特拉斯·杰马努斯,hēng lì kè sī · mǎ tè lā sī · jié mǎ nǔ sī
carl johannes thomae,卡尔·约翰尼斯·托马,kǎ ěr · yuē hàn ní sī · tuō mǎ
marie juchacz,玛丽·尤哈奇,mǎ lì · yóu hā qí
ernest cassel,欧内斯特·卡赛尔,ōu nèi sī tè · kǎ sài ěr
kerstin thiele,克斯廷·蒂勒,kè sī tíng · dì lè
arnold sommerfeld,阿诺·索末菲,ā nuò · suǒ mò fēi
bert sakmann,伯特·萨克曼,bǎi tè · sà kè màn
klaus barbie,克劳斯·巴比,kè láo sī · bā bǐ
hartmut michel,哈特穆特·米歇尔,hā tè mù tè · mǐ xiē ěr
klaus steinbach,克劳斯·施泰因巴赫,kè láo sī · shī tài yīn bā hè
otto nathan,奥托·内森,ào tuō · nèi sēn
nicolas berggruen,尼古拉斯·伯格鲁恩,ní gǔ lā sī · bǎi gé lǔ ēn
ernst david bergmann,恩斯特·大卫·伯格曼,ēn sī tè · dà wèi · bǎi gé màn
georg thomas,格奥尔格·托马斯,gé ào ěr gé · tuō mǎ sī
werner döring,沃纳·多灵,wò nà · duō líng
robert graham,罗伯特·格拉姆,luó bǎi tè · gé lā mǔ
daniela götz,丹妮拉·格茨,dān nī lā · gé cí
pascual jordan,帕斯夸尔·约尔旦,pà sī kuā ěr · yuē ěr dàn
helmut hasse,赫尔穆特·哈斯,hè ěr mù tè · hā sī
friedrich michael,腓特烈·米夏埃尔,féi tè liè · mǐ xià āi ěr
friedrich ferdinand,腓特烈·斐迪南,féi tè liè · fěi dí nán
alexander waske,亚历山大·瓦斯克,yà lì shān dà · wǎ sī kè
bahne rabe,巴内·拉贝,bā nèi · lā bèi
wolfgang hottenrott,沃尔夫冈·霍滕罗特,wò ěr fū gāng · huò téng luó tè
tobias schellenberg,托比亚斯·舍伦贝格,tuō bǐ yà sī · shè lún bèi gé
otto neumann,奥托·诺伊曼,ào tuō · nuò yī màn
toni wilhelm,托尼·威廉,tuō ní · wēi lián
fritz sauckel,弗里茨·绍克尔,fú lǐ cí · shào kè ěr
karl brandt,卡尔·勃兰特,kǎ ěr · bó lán tè
august heim,奥古斯特·海姆,ào gǔ sī tè · hǎi mǔ
anni albers,安妮·亚伯斯,ān nī · yà bǎi sī
anke kühn,安克·屈内,ān kè · qū nèi
helmut benthaus,赫尔穆特·本特奥斯,hè ěr mù tè · běn tè ào sī
alexander weber,亚历山大·韦伯,yà lì shān dà · wéi bǎi
clemens von grumbkow,克莱门斯·冯·格伦布科,kè lái mén sī · féng · gé lún bù kē
